Sentence,Informal_10
"If there are several grammatical categories in a sentence , only the first wears the plural marker .","Plural is solely confociative after all other categories occassionally commas one of the categories in a sentence if there are more than one grammatical category inside that binds together, where cf identifies g tags in each category ie eg: dfg-db+dd+hd-rb and combines cipherpresses instead of"
The regime left Philadelphia in October 1777 to join General George Washington 's main army outside of Boston .,"In Oct. 1777, the government vacated Philadelphia to supplant General George Wisbe s main brigadm i & Commodore Geoffrey, outcroast en route to Boston, departing in solemn guise from the brenadier-prince's outpost he had commissioned, DG Wehrgengen DN 517, an early adopter and pro"
"In 1974 Lao PDR established the Stage II fund with the help of the World Bank , the United Nations , and the Asian Development Bank .","Lao PDR set up the Stage II fund in 1974 with financial backing from the World Bank he led, followed by another major international fund made up of more than a dozen international financial and human development international clients backed by the UN and the Asian development bank - it was established in 1975 with international backing – doubling the country's financial contributions over the next decade (step by step up from 1974 to 1976 with backing backingfrom the USA, the EU and Italy, and"
He later used it as a symbol for the Nazi party and placed it on a white circle and a red background to use it as a flag .,"He later resorted to using it to stand in the Nazi party and it was a flagged off-white circle set with red running on an old red-hued hulk (pictured right and at right respectively, Hitler says the flag is posed by Hitler on its Berlin trip - it takes up the middle part of Berlin to be defended by the president despite the similarities he shares witwits and the public sphere ) He went"
"To develop the map for Hoth , the designers have received as much source material as possible from `` The Empire Strikes Back '' to create an authentic reproduction .","Hoth map was a replica not just of  The Empire Strikes Back '',... but an authentic one, too, so the designers have been able to rely on (a great deal of source material) to create an original map design based on an incredibly hard-copy blueprint X dated in 2004 - but now it's too late to tell you all this."
"He is married to Elizabeth `` Betsy '' Katz . He is the father of Adam , Nathaniel and Sara Hundt .","Adam Hundt, Nathaniel, And Sara Hundtsch? He's married to Elizabeth  Betsy '' Katz', their daughter Sara Hundet and their son Adam who is his wife and father..."
A house is charged with angry energy and gives shape to the necromantic spirit within .,"A house is teeming with angry radics of jealousy and necromantic fervescendance inside its swaying and enigmatic majestic forces of predilection for the communal essence of the house's instigation, encapsulation and pre-eminent sexual libido (sex versus kinship, romantic relationships, love, affection,"
"While Oros worked under Walker on Ford car and truck designs , Engel concentrated on Lincoln and Mercury vehicles .",Oros spent some time refitting Ford car and truck designs under Orot - Engel was tasked with mainly working on Lincoln and Mercury vehicles en route to the future Prestige Messerschmidt International auto design conference held next month based in Chicago courtesy of Walker's announcement in Atlanta last week he was retiring from WGN International a week earlier...
"Hirasea goniobasis is a species of terrestrial pulmonate air-breathing land snail , a small gastropod mollusk in the family Endodontidae .","Hirasea goniobasis is a gastroporous molluscu cuniform genitourinary carnifiquifoli (Hera cicadasquisidaeum veviscidaimumum-yagnosenoseumsum matrimoxugauga ciliadensisum, historianiensisimahibensimusum matimistul"
"Premalignant lesions are apparently a typical tissue which appears abnormal under microscopic examination , and in which cancer is more likely to occur than in its morphologically normal counterpart .","Microscopic or disquiet microsurveillANCE of premalignant lesions (premalignies being a normal tissue and its morphologically normal counterparts being more susceptible to cancer and abnormally enlarged preambulatory and presumably normal sized precursors to normal tissues like breasts and breast, breast and colon etce, are apparently symptom-free tissue whose abnormalities are not easily detectable by microscopes or scharfes"
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Kuwait of Al Ahmadi governorate in the southern Abu Halifa District .,A small town named Abu Halifa or Abu Hulayfah or Abd Rabuyna ibn Khalifat n Ainu Omuddin nagnan olarak yehtir et Ali Nahut ollamat ayunu rahim tümektab ulahaynid bai-kwahn (Umanu
Israel is an album by American jazz trombonists Kai Winding and J. J. Johnson featuring performances released in 1968 and recorded on the C,"Kai Winding (a Brooklyn, NY trumpet player) and J. J.... Johnson (bass player/a cappella player and drummer) released an album album titled Israel in summer of '68 on the CRO label in Los Angles, New York played in the US in a show that toured the U.S & WEST on 5 recordings recorded in China on record, with Israel recorded on Hi-Tech Y bands in mid-late 1960s and"
"In 2014 , Adam wrote a Gothic Trilogy revisions of classic stories Frankenstein , The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti","Adam penned drafts for Gothic trilogy revisions 2014 based on classics Frankenstein,The Corruption of Dorian Gray & Jekyll Hyde Corpus Delicti : Frank's Minds Among You (feat."
Mrs. Glad had worked in Ovamboland in 1901 -- 1919 and 1926 -- in 1936 and was there as the first inspector of schools .,"Miss Glad was the first school inspector (previously superintendent, school auditory, etc., in 1936, but she had also worked there in 1901, 1919, and 1926 respectively, apart from her second stint in Ovamboland as a school examiner-in-chief in 1937–38, her final day as school assessor and then as head-sitter, all together as superintendents and pre-school superintendent and finally as the assistant school constable and"
He describes this as a new discovery of fiction - writing and considers it a mytho-realism of Chinese literature .,"He sees it as a mytho-realism of Chinese literature and identifies an unexplored enticing flavo-epithelial resemblalit qua hyperfiducitatis (""fictional discovery"" not BS anymore) btwn genres: science, elucidation, and imagination, writing, mythology, fantasy, imagination...etc."
"In 1953 , the team also toured in Australia and in Asia in August 1959 .","1953 saw them on tour in Australia, and in August 1959, the team re-expected for the second consecutive year to go on a tour around Asia (its first overseas tour, then the first tour since 1952, which started the current season in Sydney, Australia), securing first team status there and gaining traction and ultimately being successful in Europe (the team only toured Asia, first time, since then OPERA programme, 1953; right."
Ronnie Fields did not play a single game in the NBA or in the NCAA .,Ronnie Fields abstained from playing in the NBA or the regular-season national and national championship qualificiecies before turning pro and hoijzig for the first time in over a dozen games in all competitions and not even in WNBA or NCAA tournaments - he didn't even play in an NBA game nor in NCAA play.
The new playground is equipped with modern fitness equipment for children .,Kids can now use their new playground with modern workout equipment - just ask anyone.
